"name","parent","size"
"someone","2.1.13.8.2.NA.NA.sub.5.1","10"
"that something is so","2.1.13.8.2.NA.NA.sub.5.1","10"
"lack confidence in","2.1.13.8.2.NA.NA.sub.5.1","10"
"destroy confidence","2.1.13.8.2.NA.NA.sub.5.1","10"
"Mistrust","2.1.13.8.2.NA.NA.5","10"
"Suspect, distrust","2.1.13.8.2.NA.NA.5","10"
"cause to","2.1.13.8.2.NA.NA.sub.5.1","10"
"Perplexity, bewilderment","2.1.13.8.3.NA.NA.5","10"
"of thought, expression","2.1.13.8.3.NA.NA.sub.5.1","10"
"state/instance of","2.1.13.8.3.NA.NA.sub.5.1","10"
"resulting in inaction","2.1.13.8.3.NA.NA.sub.5.1","10"
"confused person","2.1.13.8.3.NA.NA.sub.5.1","10"
"Perplexed, puzzled, bewildered","2.1.13.8.3.NA.NA.5","10"
"of thoughts","2.1.13.8.3.NA.NA.sub.5.1","10"
"at a loss","2.1.13.8.3.NA.NA.sub.5.1","10"
"In a perplexed/confused manner","2.1.13.8.3.NA.NA.5","10"
"Be/become confused","2.1.13.8.3.NA.NA.5","10"
"be at a loss","2.1.13.8.3.NA.NA.sub.5.1","10"
"Spend in confusion","2.1.13.8.3.NA.NA.5","10"
"that which puzzles another","2.1.13.8.3.NA.NA.sub.5.1","10"
"Be confused","2.1.13.8.3.NA.NA.5","10"
"Confused, at a loss","2.1.13.8.3.NA.NA.5","10"
"Act of perplexing","2.1.13.8.3.1.NA.6","10"
"quality of","2.1.13.8.3.1.NA.sub.6.1","10"
"source of confusion","2.1.13.8.3.1.NA.sub.6.1","10"
"objects/ideas as","2.1.13.8.3.1.NA.sub.6.2","10"
"Perplexing, puzzling","2.1.13.8.3.1.NA.6","10"
"liable to be confused","2.1.13.8.3.1.NA.sub.6.1","10"
"In a perplexing manner","2.1.13.8.3.1.NA.6","10"
"Confuse, perplex, bewilder","2.1.13.8.3.1.NA.6","10"
"confuse parts","2.1.13.8.3.1.NA.sub.6.1","10"
"nonplus","2.1.13.8.3.1.NA.sub.6.1","10"
"Perplex, nonplus","2.1.13.8.3.1.NA.6","10"
"State of uncertainty, suspense","2.1.13.8.4.NA.NA.5","10"
"refraining from action/decision","2.1.13.8.4.NA.NA.sub.5.1","10"
"person","2.1.13.8.4.NA.NA.sub.5.2","10"
"uncertainty about alternatives","2.1.13.8.4.NA.NA.sub.5.1","10"
"cause of suspense","2.1.13.8.4.NA.NA.sub.5.1","10"
"dilemma","2.1.13.8.4.NA.NA.sub.5.1","10"
"alternative in","2.1.13.8.4.NA.NA.sub.5.2","10"
"person in","2.1.13.8.4.NA.NA.sub.5.2","10"
"In a state of suspense","2.1.13.8.4.NA.NA.5","10"
"expressing suspense","2.1.13.8.4.NA.NA.sub.5.1","10"
"considering options","2.1.13.8.4.NA.NA.sub.5.1","10"
"full of suspense","2.1.13.8.4.NA.NA.sub.5.1","10"
"pertaining to a dilemma","2.1.13.8.4.NA.NA.sub.5.1","10"
"In an uncertain manner","2.1.13.8.4.NA.NA.5","10"
"causing a dilemma","2.1.13.8.4.NA.NA.sub.5.1","10"
"Be in suspense","2.1.13.8.4.NA.NA.5","10"
"suspend judgement/action","2.1.13.8.4.NA.NA.sub.5.1","10"
"hesitate between alternatives","2.1.13.8.4.NA.NA.sub.5.1","10"
"Keep in suspense","2.1.13.8.4.NA.NA.5","10"
"suspend judgement","2.1.13.8.4.NA.NA.sub.5.1","10"
"place in a dilemma","2.1.13.8.4.NA.NA.sub.5.1","10"
"wait in suspense","2.1.13.8.4.NA.NA.sub.5.1","10"
"Insecure knowledge, uncertainty","2.1.13.8.5.NA.NA.5","10"
"unclear condition","2.1.13.8.5.NA.NA.sub.5.1","10"
"world characterized by","2.1.13.8.5.NA.NA.sub.5.2","10"
"rendering obscure","2.1.13.8.5.NA.NA.sub.5.1","10"
"Imperfectly known, uncertain","2.1.13.8.5.NA.NA.5","10"
"obscure, vague","2.1.13.8.5.NA.NA.sub.5.1","10"
"of indeterminate character","2.1.13.8.5.NA.NA.sub.5.1","10"
"Uncertainly","2.1.13.8.5.NA.NA.5","10"
"obscurely","2.1.13.8.5.NA.NA.sub.5.1","10"
"Become nebulous","2.1.13.8.5.NA.NA.5","10"
"Render obscure","2.1.13.8.5.NA.NA.5","10"
"One cannot say","2.1.13.8.5.NA.NA.5","10"
"Questionable state/quality","2.1.13.8.5.1.NA.6","10"
"unsettled/inconclusive state","2.1.13.8.5.1.NA.sub.6.1","10"
"something uncertain","2.1.13.8.5.1.NA.sub.6.1","10"
"awaiting settlement","2.1.13.8.5.1.NA.sub.6.2","10"
"condition of","2.1.13.8.5.1.NA.sub.6.3","10"
"rendering problematic","2.1.13.8.5.1.NA.sub.6.1","10"
"doubtful solution","2.1.13.8.5.1.NA.sub.6.2","10"
"Uncertain, questionable","2.1.13.8.5.1.NA.6","10"
"based on opinion","2.1.13.8.5.1.NA.sub.6.1","10"
"incapable of being decided","2.1.13.8.5.1.NA.sub.6.1","10"
"undecided, unsettled","2.1.13.8.5.1.NA.sub.6.1","10"
"awaiting decision","2.1.13.8.5.1.NA.sub.6.1","10"
"Without certainty","2.1.13.8.5.1.NA.6","10"
"Be undecided","2.1.13.8.5.1.NA.6","10"
"Render questionable","2.1.13.8.5.1.NA.6","10"
"by evasion","2.1.13.8.5.1.NA.sub.6.1","10"
"In dispute, in question","2.1.13.8.5.1.NA.6","10"
"State of being unprovable","2.1.13.8.5.1.1.7","10"
"something unprovable","2.1.13.8.5.1.1.sub.7.1","10"
"lack of authority","2.1.13.8.5.1.1.sub.7.1","10"
"That cannot be established","2.1.13.8.5.1.1.7","10"
"unproved","2.1.13.8.5.1.1.sub.7.1","10"
"lacking confirmation","2.1.13.8.5.1.1.sub.7.1","10"
"lacking authority","2.1.13.8.5.1.1.sub.7.1","10"
"not investigated/explained","2.1.13.8.5.1.1.sub.7.1","10"
"uncertain in scope","2.1.13.8.5.1.1.sub.7.1","10"
"Without proof","2.1.13.8.5.1.1.7","10"
"without authority","2.1.13.8.5.1.1.sub.7.1","10"
"Unreliability","2.1.13.8.6.NA.NA.5","10"
"instance of","2.1.13.8.6.NA.NA.sub.5.1","10"
"weakness, instability","2.1.13.8.6.NA.NA.sub.5.1","10"
"creation of","2.1.13.8.6.NA.NA.sub.5.2","10"
"unpredictability","2.1.13.8.6.NA.NA.sub.5.1","10"
"instance of","2.1.13.8.6.NA.NA.sub.5.2","10"
"hazardous action","2.1.13.8.6.NA.NA.sub.5.1","10"
"of persons","2.1.13.8.6.NA.NA.sub.5.1","10"
"unreliable person","2.1.13.8.6.NA.NA.sub.5.2","10"
"Unreliable","2.1.13.8.6.NA.NA.5","10"
"insecure, weak","2.1.13.8.6.NA.NA.sub.5.1","10"
"tending to make","2.1.13.8.6.NA.NA.sub.5.2","10"
"unpredictable","2.1.13.8.6.NA.NA.sub.5.1","10"
"of persons","2.1.13.8.6.NA.NA.sub.5.1","10"
"Unreliably","2.1.13.8.6.NA.NA.5","10"
"weakly, unsteadily","2.1.13.8.6.NA.NA.sub.5.1","10"
"Be uncertain","2.1.13.8.6.NA.NA.5","10"
"Uncertain","2.1.13.8.6.NA.NA.5","10"
"Impossibility","2.1.13.8.7.NA.NA.5","10"
"instance(s) of","2.1.13.8.7.NA.NA.sub.5.1","10"
"theory of","2.1.13.8.7.NA.NA.sub.5.1","10"
"Impossible","2.1.13.8.7.NA.NA.5","10"
"Impossibly","2.1.13.8.7.NA.NA.5","10"
"by no means","2.1.13.8.7.NA.NA.sub.5.1","10"
"Render impossible","2.1.13.8.7.NA.NA.5","10"
"eliminate as possibility","2.1.13.8.7.NA.NA.sub.5.1","10"
"Desire the impossible","2.1.13.8.7.NA.NA.5","10"
"absence of possibility","2.1.13.8.7.NA.NA.sub.5.1","10"
"Improbability, unlikeliness","2.1.13.8.8.NA.NA.5","10"
"instance of","2.1.13.8.8.NA.NA.sub.5.1","10"
"remote chance","2.1.13.8.8.NA.NA.sub.5.1","10"
"unlikely enterprise","2.1.13.8.8.NA.NA.sub.5.1","10"
"Improbable, unlikely","2.1.13.8.8.NA.NA.5","10"
"least likely","2.1.13.8.8.NA.NA.sub.5.1","10"
"extremely","2.1.13.8.8.NA.NA.sub.5.1","10"
"unconvincing","2.1.13.8.8.NA.NA.sub.5.1","10"
"Improbably","2.1.13.8.8.NA.NA.5","10"
"unconvincingly","2.1.13.8.8.NA.NA.sub.5.1","10"
"extremely","2.1.13.8.8.NA.NA.sub.5.1","10"
"Render improbable","2.1.13.8.8.NA.NA.5","10"
"Expressing improbability","2.1.13.8.8.NA.NA.5","10"
"Possibility","2.1.13.8.9.NA.NA.5","10"
"quality of","2.1.13.8.9.NA.NA.sub.5.1","10"
"capacity for development","2.1.13.8.9.NA.NA.sub.5.1","10"
"co-existent","2.1.13.8.9.NA.NA.sub.5.1","10"
"that which is possible","2.1.13.8.9.NA.NA.sub.5.1","10"
"art of","2.1.13.8.9.NA.NA.sub.5.2","10"
"a possible thing/circumstance","2.1.13.8.9.NA.NA.sub.5.1","10"
"person","2.1.13.8.9.NA.NA.sub.5.2","10"
"in the past","2.1.13.8.9.NA.NA.sub.5.2","10"
"person","2.1.13.8.9.NA.NA.sub.5.3","10"
"expression of possibility","2.1.13.8.9.NA.NA.sub.5.1","10"
"unlikely","2.1.13.8.9.NA.NA.sub.5.1","10"
"nearness of possibility","2.1.13.8.9.NA.NA.sub.5.1","10"
"event on which others depend","2.1.13.8.9.NA.NA.sub.5.1","10"
"basis for action","2.1.13.8.9.NA.NA.sub.5.1","10"
"area/period of occurrence","2.1.13.8.9.NA.NA.sub.5.1","10"
"Possible","2.1.13.8.9.NA.NA.5","10"
"being within reason","2.1.13.8.9.NA.NA.sub.5.1","10"
"together with something else","2.1.13.8.9.NA.NA.sub.5.1","10"
"of possible occurrence","2.1.13.8.9.NA.NA.sub.5.1","10"
"having capacity","2.1.13.8.9.NA.NA.sub.5.1","10"
"remotely","2.1.13.8.9.NA.NA.sub.5.1","10"
"Possibly","2.1.13.8.9.NA.NA.5","10"
"perhaps","2.1.13.8.9.NA.NA.sub.5.1","10"
"by any chance","2.1.13.8.9.NA.NA.sub.5.1","10"
"in any case, at all","2.1.13.8.9.NA.NA.sub.5.1","10"
"in a particular case","2.1.13.8.9.NA.NA.sub.5.2","10"
"Expressing possibility","2.1.13.8.9.NA.NA.5","10"
"in the past","2.1.13.8.9.NA.NA.sub.5.1","10"
"Admit of","2.1.13.8.9.NA.NA.5","10"
"Allow, admit of","2.1.13.8.9.NA.NA.5","10"
"render possible","2.1.13.8.9.NA.NA.sub.5.1","10"
"include as possibility","2.1.13.8.9.NA.NA.sub.5.1","10"
"Subject to outside forces","2.1.13.8.9.NA.NA.5","10"
"querying possibility","2.1.13.8.9.NA.NA.sub.5.1","10"
"Lest","2.1.13.8.9.NA.NA.5","10"
"Probability, likelihood","2.1.13.8.10.NA.NA.5","10"
"judged by closeness to truth","2.1.13.8.10.NA.NA.sub.5.1","10"
"degree of","2.1.13.8.10.NA.NA.sub.5.1","10"
"that which is probable","2.1.13.8.10.NA.NA.sub.5.1","10"
"in amount","2.1.13.8.10.NA.NA.sub.5.2","10"
"instance(s) of","2.1.13.8.10.NA.NA.sub.5.1","10"
"though closeness to reality","2.1.13.8.10.NA.NA.sub.5.2","10"
"balance of probability","2.1.13.8.10.NA.NA.sub.5.1","10"
"strong probability","2.1.13.8.10.NA.NA.sub.5.1","10"
"rendering probable","2.1.13.8.10.NA.NA.sub.5.1","10"
"theory of","2.1.13.8.10.NA.NA.sub.5.1","10"
"Probable, likely","2.1.13.8.10.NA.NA.5","10"
"worthy of belief","2.1.13.8.10.NA.NA.sub.5.1","10"
"appearing true/real","2.1.13.8.10.NA.NA.sub.5.1","10"
"on which odds are laid","2.1.13.8.10.NA.NA.sub.5.1","10"
"likely to be/do","2.1.13.8.10.NA.NA.sub.5.1","10"
"of probability: strong","2.1.13.8.10.NA.NA.sub.5.1","10"
"pertaining to probability","2.1.13.8.10.NA.NA.sub.5.1","10"
"rendering probable","2.1.13.8.10.NA.NA.sub.5.1","10"
"Probably","2.1.13.8.10.NA.NA.5","10"
"with as much probability","2.1.13.8.10.NA.NA.sub.5.1","10"
"with correspondence to truth","2.1.13.8.10.NA.NA.sub.5.1","10"
"by all accounts","2.1.13.8.10.NA.NA.sub.5.1","10"
"in terms of probabilities","2.1.13.8.10.NA.NA.sub.5.1","10"
"expressing strong belief","2.1.13.8.10.NA.NA.sub.5.1","10"
"likely to do/obtain","2.1.13.8.10.NA.NA.sub.5.1","10"
"Be/seem likely","2.1.13.8.10.NA.NA.5","10"
"to do","2.1.13.8.10.NA.NA.sub.5.1","10"
"consider probable","2.1.13.8.10.NA.NA.sub.5.1","10"
"consider probability of","2.1.13.8.10.NA.NA.sub.5.1","10"
"Render probable","2.1.13.8.10.NA.NA.5","10"
"something untoward","2.1.13.8.10.NA.NA.sub.5.1","10"
"Be likely","2.1.13.8.10.NA.NA.5","10"
"Be likely","2.1.13.8.10.NA.NA.5","10"
"Absence of doubt, confidence","2.1.13.8.11.NA.NA.5","10"
"moral certainty","2.1.13.8.11.NA.NA.sub.5.1","10"
"instance of","2.1.13.8.11.NA.NA.sub.5.1","10"
"prior","2.1.13.8.11.NA.NA.sub.5.2","10"
"self-confidence","2.1.13.8.11.NA.NA.sub.5.1","10"
"Certain, confident","2.1.13.8.11.NA.NA.5","10"
"morally","2.1.13.8.11.NA.NA.sub.5.1","10"
"free from doubt","2.1.13.8.11.NA.NA.sub.5.1","10"
"self-confident","2.1.13.8.11.NA.NA.sub.5.1","10"
"With certainty, confidently","2.1.13.8.11.NA.NA.5","10"
"with moral certainty","2.1.13.8.11.NA.NA.sub.5.1","10"
"with full certainty","2.1.13.8.11.NA.NA.sub.5.1","10"
"with self-confidence","2.1.13.8.11.NA.NA.sub.5.1","10"
"Feel/be confident","2.1.13.8.11.NA.NA.5","10"
"on moral grounds","2.1.13.8.11.NA.NA.sub.5.1","10"
"Be sure about","2.1.13.8.11.NA.NA.5","10"
"Feel certain","2.1.13.8.11.NA.NA.5","10"
"Demonstrate confidence","2.1.13.8.11.NA.NA.5","10"
"Assured fact, certainty","2.1.13.8.11.1.NA.6","10"
"that which is certain","2.1.13.8.11.1.NA.sub.6.1","10"
"a certainty, fact","2.1.13.8.11.1.NA.sub.6.1","10"
"state of being definite","2.1.13.8.11.1.NA.sub.6.1","10"
"conclusiveness","2.1.13.8.11.1.NA.sub.6.1","10"
"final/definitive statement","2.1.13.8.11.1.NA.sub.6.1","10"
"Not to be doubted, certain","2.1.13.8.11.1.NA.6","10"
"defined, well-formed","2.1.13.8.11.1.NA.sub.6.1","10"
"of statement/speaker","2.1.13.8.11.1.NA.sub.6.2","10"
"conclusive, final","2.1.13.8.11.1.NA.sub.6.1","10"
"For certain, certainly","2.1.13.8.11.1.NA.6","10"
"conclusively, decisively","2.1.13.8.11.1.NA.sub.6.1","10"
"emphasizing completion","2.1.13.8.11.1.NA.sub.6.2","10"
"Be certain","2.1.13.8.11.1.NA.6","10"
"be sure of","2.1.13.8.11.1.NA.sub.6.1","10"
"be a certainty","2.1.13.8.11.1.NA.sub.6.1","10"
"Feel sure of","2.1.13.8.11.1.NA.6","10"
"Making certain, assurance","2.1.13.8.11.1.1.7","10"
"source of","2.1.13.8.11.1.1.sub.7.1","10"
"by validation","2.1.13.8.11.1.1.sub.7.1","10"
"again","2.1.13.8.11.1.1.sub.7.2","10"
"by comparison","2.1.13.8.11.1.1.sub.7.1","10"
"fixing, establishing","2.1.13.8.11.1.1.sub.7.1","10"
"basis of","2.1.13.8.11.1.1.sub.7.2","10"
"one who/that which fixes","2.1.13.8.11.1.1.sub.7.1","10"
"by removal of doubt/scruple","2.1.13.8.11.1.1.sub.7.1","10"
"capability of ascertainment","2.1.13.8.11.1.1.sub.7.1","10"
"Capable of confirmation","2.1.13.8.11.1.1.7","10"
"certified, verified","2.1.13.8.11.1.1.sub.7.1","10"
"not","2.1.13.8.11.1.1.sub.7.2","10"
"fixed, settled","2.1.13.8.11.1.1.sub.7.1","10"
"removing doubt","2.1.13.8.11.1.1.sub.7.1","10"
"freed from doubt","2.1.13.8.11.1.1.sub.7.1","10"
"Assuredly, of course","2.1.13.8.11.1.1.7","10"
"yes","2.1.13.8.11.1.1.sub.7.1","10"
"so as to be determined","2.1.13.8.11.1.1.sub.7.1","10"
"in a tested way","2.1.13.8.11.1.1.sub.7.1","10"
"to avoid failure","2.1.13.8.11.1.1.sub.7.1","10"
"Be convinced/satisfied","2.1.13.8.11.1.1.7","10"
"settle matters","2.1.13.8.11.1.1.sub.7.1","10"
"Assure, make certain","2.1.13.8.11.1.1.7","10"
"again","2.1.13.8.11.1.1.sub.7.1","10"
"establish as fact, ascertain","2.1.13.8.11.1.1.sub.7.1","10"
"by comparison","2.1.13.8.11.1.1.sub.7.2","10"
"make a certainty of","2.1.13.8.11.1.1.sub.7.1","10"
"make firm, establish","2.1.13.8.11.1.1.sub.7.1","10"
"again","2.1.13.8.11.1.1.sub.7.2","10"
"remove doubts","2.1.13.8.11.1.1.sub.7.1","10"
"bring someone to certainty","2.1.13.8.11.1.1.sub.7.1","10"
"Render certain","2.1.13.8.11.1.1.7","10"
"by freeing from doubt","2.1.13.8.11.1.1.sub.7.1","10"
"be firm","2.1.13.8.11.1.1.sub.7.1","10"
"Of course, certainly","2.1.13.8.11.1.1.7","10"
"beyond question","2.1.13.8.11.1.1.sub.7.1","10"
"responding to request","2.1.13.8.11.1.1.sub.7.1","10"
"Indeed, surely","2.1.13.8.11.1.1.7","10"
"Evident certainty","2.1.13.8.11.1.2.7","10"
"of meaning","2.1.13.8.11.1.2.sub.7.1","10"
"of its own truth","2.1.13.8.11.1.2.sub.7.1","10"
"capability of","2.1.13.8.11.1.2.sub.7.1","10"
"Clear, evident, certain","2.1.13.8.11.1.2.7","10"
"in meaning","2.1.13.8.11.1.2.sub.7.1","10"
"evident without proof","2.1.13.8.11.1.2.sub.7.1","10"
"Clearly, certainly","2.1.13.8.11.1.2.7","10"
"with clear meaning","2.1.13.8.11.1.2.sub.7.1","10"
"self-evidently","2.1.13.8.11.1.2.sub.7.1","10"
"Be self-evident","2.1.13.8.11.1.2.7","10"
"Render axiomatic","2.1.13.8.11.1.2.7","10"
"Absolute certainty","2.1.13.8.11.1.3.7","10"
"instance of","2.1.13.8.11.1.3.sub.7.1","10"
"Undoubted, indisputable","2.1.13.8.11.1.3.7","10"
"of a witness","2.1.13.8.11.1.3.sub.7.1","10"
"Indisputably","2.1.13.8.11.1.3.7","10"
"Make absolute","2.1.13.8.11.1.3.7","10"
"Certain prospect/possession","2.1.13.8.11.1.4.7","10"
"of a title","2.1.13.8.11.1.4.sub.7.1","10"
"ground of","2.1.13.8.11.1.4.sub.7.1","10"
"something easily done/acquired","2.1.13.8.11.1.4.sub.7.1","10"
"Securely held","2.1.13.8.11.1.4.7","10"
"of title, etc.","2.1.13.8.11.1.4.sub.7.1","10"
"sure to happen","2.1.13.8.11.1.4.sub.7.1","10"
"assured of victory","2.1.13.8.11.1.4.sub.7.1","10"
"assured of possession","2.1.13.8.11.1.4.sub.7.1","10"
"sure to be/do","2.1.13.8.11.1.4.sub.7.1","10"
"not","2.1.13.8.11.1.4.sub.7.2","10"
"Without fail, surely","2.1.13.8.11.1.4.7","10"
"in order to ensure","2.1.13.8.11.1.4.sub.7.1","10"
"Make certain","2.1.13.8.11.1.4.7","10"
"Make sure, secure","2.1.13.8.11.1.4.7","10"
"make someone sure of","2.1.13.8.11.1.4.sub.7.1","10"
"secure to someone","2.1.13.8.11.1.4.sub.7.1","10"
"secure to oneself","2.1.13.8.11.1.4.sub.7.1","10"
"beforehand","2.1.13.8.11.1.4.sub.7.1","10"
"Reliability","2.1.13.8.11.1.5.7","10"
"Unfailing, reliable","2.1.13.8.11.1.5.7","10"
"in operation","2.1.13.8.11.1.5.sub.7.1","10"
"Reliably","2.1.13.8.11.1.5.7","10"
"Expectation","2.1.14.NA.NA.NA.NA.3","10"
"accompanied by fear","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"instance of","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"action of","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"one who expects/anticipates","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"an office/position","2.1.14.NA.NA.NA.NA.sub.3.2","10"
"object of","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"pecuniary","2.1.14.NA.NA.NA.NA.sub.3.2","10"
"preview, foretaste","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"quality of","2.1.14.NA.NA.NA.NA.sub.3.2","10"
"Expectant","2.1.14.NA.NA.NA.NA.3","10"
"of a position","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"eagerly","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"uneasily","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"not surprised","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"not taken by surprise","2.1.14.NA.NA.NA.NA.sub.3.2","10"
"expected","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"for a long time","2.1.14.NA.NA.NA.NA.sub.3.2","10"
"with apprehension","2.1.14.NA.NA.NA.NA.sub.3.2","10"
"as expected from","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"serving as a foretaste","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"In an expectant manner","2.1.14.NA.NA.NA.NA.3","10"
"accompanied by wonder","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"in view","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"Expect","2.1.14.NA.NA.NA.NA.3","10"
"with anxiety/eagerness","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"assume completion","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"reckon on","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"look ahead","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"be close to attaining","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"not be surprised by","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"Expect","2.1.14.NA.NA.NA.NA.3","10"
"with apprehension","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"with pleasure","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"to do something","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"rely on","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"take into account","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"look to someone","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"prepare to meet","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"have a foretaste of","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"give a foretaste","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"cause expectation","2.1.14.NA.NA.NA.NA.sub.3.1","10"
"Lack of surprise","2.1.14.NA.NA.NA.NA.3","10"
"Anticipation of pleasure","2.1.14.NA.NA.NA.NA.3","10"
"In expectation of","2.1.14.NA.NA.NA.NA.3","10"
"Expectation, waiting","2.1.14.1.NA.NA.NA.4","10"
"one who waits","2.1.14.1.NA.NA.NA.sub.4.1","10"
"in a queue","2.1.14.1.NA.NA.NA.sub.4.1","10"
"person","2.1.14.1.NA.NA.NA.sub.4.2","10"
"on a superior","2.1.14.1.NA.NA.NA.sub.4.1","10"
"list of those waiting","2.1.14.1.NA.NA.NA.sub.4.1","10"
"act of putting on","2.1.14.1.NA.NA.NA.sub.4.2","10"
"time spent waiting","2.1.14.1.NA.NA.NA.sub.4.1","10"
"watching out for","2.1.14.1.NA.NA.NA.sub.4.1","10"
"Expecting, waiting for","2.1.14.1.NA.NA.NA.4","10"
"characterized by","2.1.14.1.NA.NA.NA.sub.4.1","10"
"expected","2.1.14.1.NA.NA.NA.sub.4.1","10"
"forming a queue","2.1.14.1.NA.NA.NA.sub.4.1","10"
"Wait, await","2.1.14.1.NA.NA.NA.4","10"
"expectantly","2.1.14.1.NA.NA.NA.sub.4.1","10"
"anxiously","2.1.14.1.NA.NA.NA.sub.4.1","10"
"wearily","2.1.14.1.NA.NA.NA.sub.4.1","10"
"patiently","2.1.14.1.NA.NA.NA.sub.4.1","10"
"until someone is unoccupied","2.1.14.1.NA.NA.NA.sub.4.1","10"
"in expectation of death","2.1.14.1.NA.NA.NA.sub.4.1","10"
"in a queue","2.1.14.1.NA.NA.NA.sub.4.1","10"
"for an opportunity","2.1.14.1.NA.NA.NA.sub.4.1","10"
"on a superior","2.1.14.1.NA.NA.NA.sub.4.1","10"
"for particular food","2.1.14.1.NA.NA.NA.sub.4.1","10"
"Wait for, await","2.1.14.1.NA.NA.NA.4","10"
"anxiously","2.1.14.1.NA.NA.NA.sub.4.1","10"
"in an antechamber","2.1.14.1.NA.NA.NA.sub.4.1","10"
"while remaining still","2.1.14.1.NA.NA.NA.sub.4.1","10"
"an issue","2.1.14.1.NA.NA.NA.sub.4.1","10"
"an event/opportunity","2.1.14.1.NA.NA.NA.sub.4.1","10"
"and accost","2.1.14.1.NA.NA.NA.sub.4.1","10"
"under compulsion","2.1.14.1.NA.NA.NA.sub.4.1","10"
"endure","2.1.14.1.NA.NA.NA.sub.4.1","10"
"another's leisure","2.1.14.1.NA.NA.NA.sub.4.1","10"
"put on waiting list","2.1.14.1.NA.NA.NA.sub.4.1","10"
"postpone a meal","2.1.14.1.NA.NA.NA.sub.4.1","10"
"implying threat","2.1.14.1.NA.NA.NA.sub.4.1","10"
"Waiting","2.1.14.1.NA.NA.NA.4","10"
"Surprise, unexpectedness","2.1.14.2.NA.NA.NA.4","10"
"act of surprising","2.1.14.2.NA.NA.NA.sub.4.1","10"
"by an attack","2.1.14.2.NA.NA.NA.sub.4.2","10"
"in order to obtain something","2.1.14.2.NA.NA.NA.sub.4.2","10"
"state of being surprised","2.1.14.2.NA.NA.NA.sub.4.1","10"
"and disconcerted","2.1.14.2.NA.NA.NA.sub.4.2","10"
"action of being surprised","2.1.14.2.NA.NA.NA.sub.4.1","10"
"feeling of surprise","2.1.14.2.NA.NA.NA.sub.4.1","10"
"fresh","2.1.14.2.NA.NA.NA.sub.4.2","10"
"one who surprises","2.1.14.2.NA.NA.NA.sub.4.1","10"
"one who is surprised","2.1.14.2.NA.NA.NA.sub.4.1","10"
"cause of surprise","2.1.14.2.NA.NA.NA.sub.4.1","10"
"subsequent","2.1.14.2.NA.NA.NA.sub.4.2","10"
"concerning Japan","2.1.14.2.NA.NA.NA.sub.4.2","10"
"and disconcerting","2.1.14.2.NA.NA.NA.sub.4.2","10"
"surprise attack","2.1.14.2.NA.NA.NA.sub.4.2","10"
"fresh","2.1.14.2.NA.NA.NA.sub.4.3","10"
"surprise tactics","2.1.14.2.NA.NA.NA.sub.4.2","10"
"surprise question","2.1.14.2.NA.NA.NA.sub.4.2","10"
"turn in plot","2.1.14.2.NA.NA.NA.sub.4.2","10"
"expression of surprise","2.1.14.2.NA.NA.NA.sub.4.2","10"
"contradictory outcome","2.1.14.2.NA.NA.NA.sub.4.2","10"
"Feeling surprise","2.1.14.2.NA.NA.NA.4","10"
"disconcerted","2.1.14.2.NA.NA.NA.sub.4.1","10"
"not expectant","2.1.14.2.NA.NA.NA.sub.4.1","10"
"of danger","2.1.14.2.NA.NA.NA.sub.4.2","10"
"not forewarned","2.1.14.2.NA.NA.NA.sub.4.1","10"
"liable to surprise","2.1.14.2.NA.NA.NA.sub.4.1","10"
"taken unawares","2.1.14.2.NA.NA.NA.sub.4.1","10"
"surprising, unexpected","2.1.14.2.NA.NA.NA.sub.4.1","10"
"not hoped for","2.1.14.2.NA.NA.NA.sub.4.1","10"
"causing unpleasant surprise","2.1.14.2.NA.NA.NA.sub.4.1","10"
"appearing unexpectedly","2.1.14.2.NA.NA.NA.sub.4.1","10"
