"name","parent"
"office/performance of","3.13.3.4.8.1.2.sub.7.2"
"comment/note","3.13.3.4.8.1.2.sub.7.1"
"collectively","3.13.3.4.8.1.2.sub.7.2"
"making notes","3.13.3.4.8.1.2.sub.7.2"
"annotator","3.13.3.4.8.1.2.sub.7.2"
"note added by author","3.13.3.4.8.1.2.sub.7.2"
"marginal note","3.13.3.4.8.1.2.sub.7.2"
"at top corner","3.13.3.4.8.1.2.sub.7.3"
"writing of/annotation with marginals","3.13.3.4.8.1.2.sub.7.3"
"writer of marginal notes","3.13.3.4.8.1.2.sub.7.3"
"footnote","3.13.3.4.8.1.2.sub.7.2"
"writing of","3.13.3.4.8.1.2.sub.7.3"
"head-note","3.13.3.4.8.1.2.sub.7.2"
"end-note","3.13.3.4.8.1.2.sub.7.2"
"notes within text","3.13.3.4.8.1.2.sub.7.2"
"gloss","3.13.3.4.8.1.2.sub.7.1"
"collection of","3.13.3.4.8.1.2.sub.7.2"
"interlinear gloss","3.13.3.4.8.1.2.sub.7.2"
"writing of glosses","3.13.3.4.8.1.2.sub.7.2"
"writer of glosses","3.13.3.4.8.1.2.sub.7.2"
"interlinear","3.13.3.4.8.1.2.sub.7.3"
"compiler of","3.13.3.4.8.1.2.sub.7.2"
"reference/cross-reference","3.13.3.4.8.1.2.sub.7.1"
"action of","3.13.3.4.8.1.2.sub.7.2"
"sign/mark","3.13.3.4.8.1.2.sub.7.2"
"Pertaining to commentaries","3.13.3.4.8.1.2.7"
"writing commentaries/notes","3.13.3.4.8.1.2.sub.7.1"
"furnished with comments/notes","3.13.3.4.8.1.2.sub.7.1"
"not","3.13.3.4.8.1.2.sub.7.2"
"pertaining to/characteristic of commentator","3.13.3.4.8.1.2.sub.7.1"
"of nature of marginal note","3.13.3.4.8.1.2.sub.7.1"
"of nature of gloss","3.13.3.4.8.1.2.sub.7.1"
"without references","3.13.3.4.8.1.2.sub.7.1"
"as marginal note","3.13.3.4.8.1.2.sub.7.1"
"in form of gloss","3.13.3.4.8.1.2.sub.7.1"
"Write commentaries","3.13.3.4.8.1.2.7"
"annotate","3.13.3.4.8.1.2.sub.7.1"
"set down (cross-)references","3.13.3.4.8.1.2.sub.7.1"
"Write commentary on","3.13.3.4.8.1.2.7"
"annotate","3.13.3.4.8.1.2.sub.7.1"
"with marginal notes","3.13.3.4.8.1.2.sub.7.2"
"insert as marginal note","3.13.3.4.8.1.2.sub.7.3"
"furnish with footnote","3.13.3.4.8.1.2.sub.7.2"
"gloss","3.13.3.4.8.1.2.sub.7.1"
"interlinearly","3.13.3.4.8.1.2.sub.7.2"
"refer to (passage)","3.13.3.4.8.1.2.sub.7.1"
"refer to (book/author)","3.13.3.4.8.1.2.sub.7.2"
"mark with references","3.13.3.4.8.1.2.sub.7.2"
"reference signs/marks","3.13.3.4.8.1.2.sub.7.1"
"Textual criticism","3.13.3.4.8.2.NA.6"
"textual critic","3.13.3.4.8.2.NA.sub.6.1"
"apparatus criticus","3.13.3.4.8.2.NA.sub.6.1"
"critical marks","3.13.3.4.8.2.NA.sub.6.1"
"use of","3.13.3.4.8.2.NA.sub.6.2"
"critical revision of text","3.13.3.4.8.2.NA.sub.6.1"
"one who","3.13.3.4.8.2.NA.sub.6.2"
"emendation of text","3.13.3.4.8.2.NA.sub.6.1"
"one who","3.13.3.4.8.2.NA.sub.6.2"
"proposed emendation","3.13.3.4.8.2.NA.sub.6.2"
"directions against emendation","3.13.3.4.8.2.NA.sub.6.2"
"removal of objectionable passages","3.13.3.4.8.2.NA.sub.6.2"
"one who","3.13.3.4.8.2.NA.sub.6.3"
"rejection of passage as spurious","3.13.3.4.8.2.NA.sub.6.2"
"one who","3.13.3.4.8.2.NA.sub.6.3"
"literary origin of text","3.13.3.4.8.2.NA.sub.6.1"
"study of sources","3.13.3.4.8.2.NA.sub.6.2"
"ascription to author/date, etc.","3.13.3.4.8.2.NA.sub.6.2"
"specific authorship theory","3.13.3.4.8.2.NA.sub.6.2"
"one who holds","3.13.3.4.8.2.NA.sub.6.3"
"measurement of text","3.13.3.4.8.2.NA.sub.6.1"
"relationship between texts","3.13.3.4.8.2.NA.sub.6.1"
"text considered in relation to other texts","3.13.3.4.8.2.NA.sub.6.2"
"attributes distinguishing a text","3.13.3.4.8.2.NA.sub.6.1"
"conjectural reading","3.13.3.4.8.2.NA.sub.6.1"
"one who makes","3.13.3.4.8.2.NA.sub.6.2"
"Pertaining to textual criticism","3.13.3.4.8.2.NA.6"
"revising/pertaining to revision","3.13.3.4.8.2.NA.sub.6.1"
"pertaining to emendation","3.13.3.4.8.2.NA.sub.6.1"
"emending","3.13.3.4.8.2.NA.sub.6.2"
"removal of objectionable passages","3.13.3.4.8.2.NA.sub.6.2"
"subjected to/in need of","3.13.3.4.8.2.NA.sub.6.2"
"pertaining to/holding specific authorship theory","3.13.3.4.8.2.NA.sub.6.1"
"measurement of text","3.13.3.4.8.2.NA.sub.6.1"
"based on evidence outwith text","3.13.3.4.8.2.NA.sub.6.1"
"text in relation to other text","3.13.3.4.8.2.NA.sub.6.1"
"measurement of text","3.13.3.4.8.2.NA.sub.6.1"
"text in relation to other text","3.13.3.4.8.2.NA.sub.6.1"
"revise critically","3.13.3.4.8.2.NA.sub.6.1"
"mark with obelus","3.13.3.4.8.2.NA.sub.6.1"
"revise critically","3.13.3.4.8.2.NA.sub.6.1"
"emend","3.13.3.4.8.2.NA.sub.6.1"
"mark as erroneous","3.13.3.4.8.2.NA.sub.6.2"
"propose emendation","3.13.3.4.8.2.NA.sub.6.2"
"correct wrongly","3.13.3.4.8.2.NA.sub.6.2"
"write direction against","3.13.3.4.8.2.NA.sub.6.2"
"remove objectionable passages from","3.13.3.4.8.2.NA.sub.6.2"
"remove (objectionable passages)","3.13.3.4.8.2.NA.sub.6.3"
"exclude as spurious","3.13.3.4.8.2.NA.sub.6.2"
"attribute to","3.13.3.4.8.2.NA.sub.6.1"
"propose as conjecture","3.13.3.4.8.2.NA.sub.6.1"
"declare its author","3.13.3.4.8.2.NA.sub.6.1"
"Version of text","3.13.3.4.8.2.1.7"
"designations of","3.13.3.4.8.2.1.sub.7.1"
"early version as evidence of authority","3.13.3.4.8.2.1.sub.7.1"
"result of revision","3.13.3.4.8.2.1.sub.7.1"
"variant version","3.13.3.4.8.2.1.sub.7.1"
"two or more versions juxtaposed","3.13.3.4.8.2.1.sub.7.1"
"collation of parallel passages","3.13.3.4.8.2.1.sub.7.1"
"one who","3.13.3.4.8.2.1.sub.7.2"
"blending of texts","3.13.3.4.8.2.1.sub.7.1"
"alteration by copyist/printer","3.13.3.4.8.2.1.sub.7.1"
"erroneous","3.13.3.4.8.2.1.sub.7.2"
"similarity of words, etc. resulting in error","3.13.3.4.8.2.1.sub.7.1"
"freedom from erroneous alterations","3.13.3.4.8.2.1.sub.7.1"
"reading","3.13.3.4.8.2.1.sub.7.1"
"ordinary reading","3.13.3.4.8.2.1.sub.7.2"
"various reading","3.13.3.4.8.2.1.sub.7.2"
"textual variation in two or more copies","3.13.3.4.8.2.1.sub.7.3"
"combination of variants","3.13.3.4.8.2.1.sub.7.2"
"lectio difficilior","3.13.3.4.8.2.1.sub.7.2"
"hopelessly corrupt passage","3.13.3.4.8.2.1.sub.7.2"
"interpolated word/passage","3.13.3.4.8.2.1.sub.7.2"
"action of interpolating","3.13.3.4.8.2.1.sub.7.3"
"study of transmission of texts","3.13.3.4.8.2.1.sub.7.1"
"diagram","3.13.3.4.8.2.1.sub.7.2"
"motif-index","3.13.3.4.8.2.1.sub.7.1"
"ordinary version","3.13.3.4.8.2.1.sub.7.1"
"revised version","3.13.3.4.8.2.1.sub.7.1"
"having (objectionable) passages removed","3.13.3.4.8.2.1.sub.7.1"
"not","3.13.3.4.8.2.1.sub.7.2"
"mixed text","3.13.3.4.8.2.1.sub.7.1"
"collation of parallel passages","3.13.3.4.8.2.1.sub.7.1"
"not collated","3.13.3.4.8.2.1.sub.7.2"
"altered by copyist/printer","3.13.3.4.8.2.1.sub.7.1"
"erroneously","3.13.3.4.8.2.1.sub.7.2"
"not","3.13.3.4.8.2.1.sub.7.3"
"from different source","3.13.3.4.8.2.1.sub.7.1"
"combined from variants","3.13.3.4.8.2.1.sub.7.1"
"interpolated","3.13.3.4.8.2.1.sub.7.1"
"without interpolations","3.13.3.4.8.2.1.sub.7.2"
"pertaining to transmission of texts","3.13.3.4.8.2.1.sub.7.1"
"collation of parallel passages","3.13.3.4.8.2.1.sub.7.1"
"erroneously","3.13.3.4.8.2.1.sub.7.1"
"alter (text)","3.13.3.4.8.2.1.sub.7.1"
"erroneously","3.13.3.4.8.2.1.sub.7.2"
"blend (texts)","3.13.3.4.8.2.1.sub.7.1"
"interpolate (a word/passage)","3.13.3.4.8.2.1.sub.7.1"
"alter (a writing) by interpolation","3.13.3.4.8.2.1.sub.7.2"
"replace missing/illegible words","3.13.3.4.8.2.1.sub.7.1"
"adopt/give as reading","3.13.3.4.8.2.1.sub.7.1"
"combine various readings","3.13.3.4.8.2.1.sub.7.1"
"Performance arts","3.13.3.5.NA.NA.NA.4"
"show-business","3.13.3.5.NA.NA.NA.sub.4.1"
"performing","3.13.3.5.NA.NA.NA.sub.4.1"
"a performance","3.13.3.5.NA.NA.NA.sub.4.1"
"premiÌ¬re","3.13.3.5.NA.NA.NA.sub.4.2"
"preview","3.13.3.5.NA.NA.NA.sub.4.2"
"repeat performance","3.13.3.5.NA.NA.NA.sub.4.2"
"performance at specific time","3.13.3.5.NA.NA.NA.sub.4.2"
"other types","3.13.3.5.NA.NA.NA.sub.4.2"
"theatrical","3.13.3.5.NA.NA.NA.sub.4.2"
"item in","3.13.3.5.NA.NA.NA.sub.4.2"
"collectively","3.13.3.5.NA.NA.NA.sub.4.3"
"grouping of popular successes","3.13.3.5.NA.NA.NA.sub.4.4"
"order of","3.13.3.5.NA.NA.NA.sub.4.3"
"position in order","3.13.3.5.NA.NA.NA.sub.4.4"
"bill of items","3.13.3.5.NA.NA.NA.sub.4.3"
"chief place on","3.13.3.5.NA.NA.NA.sub.4.4"
"type of item","3.13.3.5.NA.NA.NA.sub.4.3"
"financial element","3.13.3.5.NA.NA.NA.sub.4.2"
"successful in appealing to paying audiences","3.13.3.5.NA.NA.NA.sub.4.3"
"interpretation","3.13.3.5.NA.NA.NA.sub.4.2"
"quality of performance","3.13.3.5.NA.NA.NA.sub.4.2"
"part of performance","3.13.3.5.NA.NA.NA.sub.4.2"
"interval","3.13.3.5.NA.NA.NA.sub.4.3"
"period of waiting","3.13.3.5.NA.NA.NA.sub.4.3"
"hitch/delay","3.13.3.5.NA.NA.NA.sub.4.4"
"night of performance","3.13.3.5.NA.NA.NA.sub.4.2"
"production of performance","3.13.3.5.NA.NA.NA.sub.4.2"
"work prior to","3.13.3.5.NA.NA.NA.sub.4.3"
"rehearsal","3.13.3.5.NA.NA.NA.sub.4.3"
"insufficient rehearsal","3.13.3.5.NA.NA.NA.sub.4.4"
"circuit","3.13.3.5.NA.NA.NA.sub.4.1"
"type of","3.13.3.5.NA.NA.NA.sub.4.2"
"itinerary","3.13.3.5.NA.NA.NA.sub.4.2"
"week divided between two (or more) towns","3.13.3.5.NA.NA.NA.sub.4.3"
"halt on tour","3.13.3.5.NA.NA.NA.sub.4.2"
"call for touring performers","3.13.3.5.NA.NA.NA.sub.4.2"
"advance agent","3.13.3.5.NA.NA.NA.sub.4.2"
"call to attend rehearsal/performance","3.13.3.5.NA.NA.NA.sub.4.1"
"call to be photographed","3.13.3.5.NA.NA.NA.sub.4.1"
"appeal for applause","3.13.3.5.NA.NA.NA.sub.4.1"
"audience reaction","3.13.3.5.NA.NA.NA.sub.4.1"
"favourite","3.13.3.5.NA.NA.NA.sub.4.1"
"special","3.13.3.5.NA.NA.NA.sub.4.2"
"a failure (of theatrical performance)","3.13.3.5.NA.NA.NA.sub.4.1"
"using stars for leading roles","3.13.3.5.NA.NA.NA.sub.4.1"
"starring","3.13.3.5.NA.NA.NA.sub.4.2"
"impresario","3.13.3.5.NA.NA.NA.sub.4.1"
"financial backer","3.13.3.5.NA.NA.NA.sub.4.2"
"rehearser","3.13.3.5.NA.NA.NA.sub.4.1"
"talent-scouting","3.13.3.5.NA.NA.NA.sub.4.1"
"talent scout","3.13.3.5.NA.NA.NA.sub.4.2"
"agency","3.13.3.5.NA.NA.NA.sub.4.2"
"manager","3.13.3.5.NA.NA.NA.sub.4.1"
"stand for spectators","3.13.3.5.NA.NA.NA.sub.4.1"
"show-business","3.13.3.5.NA.NA.NA.sub.4.1"
"small-time","3.13.3.5.NA.NA.NA.sub.4.1"
"amateur","3.13.3.5.NA.NA.NA.sub.4.1"
"put on (of performance)","3.13.3.5.NA.NA.NA.sub.4.1"
"types of performance","3.13.3.5.NA.NA.NA.sub.4.1"
"premiered/premiering","3.13.3.5.NA.NA.NA.sub.4.2"
"touring","3.13.3.5.NA.NA.NA.sub.4.1"
"prior to production","3.13.3.5.NA.NA.NA.sub.4.1"
"types of item","3.13.3.5.NA.NA.NA.sub.4.1"
"audience reaction","3.13.3.5.NA.NA.NA.sub.4.1"
"favourite","3.13.3.5.NA.NA.NA.sub.4.1"
"special","3.13.3.5.NA.NA.NA.sub.4.2"
"being rehearsed","3.13.3.5.NA.NA.NA.sub.4.1"
"Perform","3.13.3.5.NA.NA.NA.4"
"make one's debut","3.13.3.5.NA.NA.NA.sub.4.1"
"be previewed","3.13.3.5.NA.NA.NA.sub.4.1"
"go on tour","3.13.3.5.NA.NA.NA.sub.4.1"
"talent-scout","3.13.3.5.NA.NA.NA.sub.4.1"
"be hissed","3.13.3.5.NA.NA.NA.sub.4.1"
"Perform","3.13.3.5.NA.NA.NA.4"
"arrange performance","3.13.3.5.NA.NA.NA.sub.4.1"
"put on a performance","3.13.3.5.NA.NA.NA.sub.4.1"
"premiÌ¬re","3.13.3.5.NA.NA.NA.sub.4.2"
"give preview","3.13.3.5.NA.NA.NA.sub.4.2"
"repeat a performance","3.13.3.5.NA.NA.NA.sub.4.2"
"tour (a performance)","3.13.3.5.NA.NA.NA.sub.4.1"
"tour (a performer)","3.13.3.5.NA.NA.NA.sub.4.1"
"feature prominently","3.13.3.5.NA.NA.NA.sub.4.1"
"bring (performer) before the public","3.13.3.5.NA.NA.NA.sub.4.1"
"present as actor","3.13.3.5.NA.NA.NA.sub.4.2"
"present as star","3.13.3.5.NA.NA.NA.sub.4.2"
"provide with stars","3.13.3.5.NA.NA.NA.sub.4.1"
"rehearse (a performance)","3.13.3.5.NA.NA.NA.sub.4.1"
"rehearse (a performer)","3.13.3.5.NA.NA.NA.sub.4.2"
"call to attend rehearsal/performance","3.13.3.5.NA.NA.NA.sub.4.1"
"present workshop performance","3.13.3.5.NA.NA.NA.sub.4.1"
"audience reaction","3.13.3.5.NA.NA.NA.sub.4.1"
"manage (a performer)","3.13.3.5.NA.NA.NA.sub.4.1"
"Performer","3.13.3.5.1.NA.NA.5"
"regarded as commercial asset","3.13.3.5.1.NA.NA.sub.5.1"
"types of performer","3.13.3.5.1.NA.NA.sub.5.1"
"youth/novice","3.13.3.5.1.NA.NA.sub.5.2"
"star/principal","3.13.3.5.1.NA.NA.sub.5.2"
"status of","3.13.3.5.1.NA.NA.sub.5.3"
"guest performer","3.13.3.5.1.NA.NA.sub.5.2"
"understudy/substitute","3.13.3.5.1.NA.NA.sub.5.2"
"company of performers","3.13.3.5.1.NA.NA.sub.5.1"
"member of class of performers","3.13.3.5.1.NA.NA.sub.5.1"
"type of performer","3.13.3.5.1.NA.NA.sub.5.1"
"star","3.13.3.5.1.NA.NA.sub.5.2"
"understudied","3.13.3.5.1.NA.NA.sub.5.1"
"Appear as performer","3.13.3.5.1.NA.NA.5"
"make debut","3.13.3.5.1.NA.NA.sub.5.1"
"be star performer","3.13.3.5.1.NA.NA.sub.5.1"
"appear as guest","3.13.3.5.1.NA.NA.sub.5.1"
"act as understudy","3.13.3.5.1.NA.NA.sub.5.1"
"act as substitute","3.13.3.5.1.NA.NA.sub.5.1"
"be conspicuous success","3.13.3.5.1.NA.NA.sub.5.1"
"stop the show","3.13.3.5.1.NA.NA.sub.5.1"
"tour","3.13.3.5.1.NA.NA.sub.5.1"
"rehearse","3.13.3.5.1.NA.NA.sub.5.1"
"Perform","3.13.3.5.1.NA.NA.5"
"in detail","3.13.3.5.1.NA.NA.sub.5.1"
"register type of performance","3.13.3.5.1.NA.NA.sub.5.1"
"perform at/in specific place","3.13.3.5.1.NA.NA.sub.5.1"
"understudy (a person)","3.13.3.5.1.NA.NA.sub.5.1"
"understudy (a part)","3.13.3.5.1.NA.NA.sub.5.1"
"compÌ¬re","3.13.3.5.1.NA.NA.sub.5.1"
"The theatre/the stage","3.13.3.5.2.NA.NA.5"
"matters relating to","3.13.3.5.2.NA.NA.sub.5.1"
"theatrical entertainment","3.13.3.5.2.NA.NA.sub.5.1"
"theatrical world","3.13.3.5.2.NA.NA.sub.5.1"
"theatrical quality","3.13.3.5.2.NA.NA.sub.5.1"
"stage-name","3.13.3.5.2.NA.NA.sub.5.1"
"exhibition on the stage","3.13.3.5.2.NA.NA.sub.5.1"
"suitability for","3.13.3.5.2.NA.NA.sub.5.2"
"a theatrical production","3.13.3.5.2.NA.NA.sub.5.1"
"curtain-raiser","3.13.3.5.2.NA.NA.sub.5.2"
"cost of production","3.13.3.5.2.NA.NA.sub.5.2"
"an engagement","3.13.3.5.2.NA.NA.sub.5.1"
"short engagement","3.13.3.5.2.NA.NA.sub.5.2"
"summer engagement","3.13.3.5.2.NA.NA.sub.5.2"
"long-running","3.13.3.5.2.NA.NA.sub.5.1"
"(long/short) run","3.13.3.5.2.NA.NA.sub.5.2"
"trial run","3.13.3.5.2.NA.NA.sub.5.1"
"site of performance","3.13.3.5.2.NA.NA.sub.5.1"
"touring rural areas","3.13.3.5.2.NA.NA.sub.5.1"
"theatrical agency","3.13.3.5.2.NA.NA.sub.5.1"
"agent","3.13.3.5.2.NA.NA.sub.5.2"
"trade union","3.13.3.5.2.NA.NA.sub.5.1"
"theatrical award","3.13.3.5.2.NA.NA.sub.5.1"
"stage school","3.13.3.5.2.NA.NA.sub.5.1"
"desire to be on stage","3.13.3.5.2.NA.NA.sub.5.1"
"stage-fright","3.13.3.5.2.NA.NA.sub.5.1"
"Pertaining to the theatre/stage","3.13.3.5.2.NA.NA.5"
"represented on the stage","3.13.3.5.2.NA.NA.sub.5.1"
"suitable for the stage","3.13.3.5.2.NA.NA.sub.5.1"
"not","3.13.3.5.2.NA.NA.sub.5.2"
"resembling stage production","3.13.3.5.2.NA.NA.sub.5.1"
"types of performance","3.13.3.5.2.NA.NA.sub.5.1"
"long-running","3.13.3.5.2.NA.NA.sub.5.1"
"off-Broadway","3.13.3.5.2.NA.NA.sub.5.1"
"pre-London/Broadway","3.13.3.5.2.NA.NA.sub.5.1"
"In a theatrical manner","3.13.3.5.2.NA.NA.5"
"take up theatrical profession","3.13.3.5.2.NA.NA.sub.5.1"
"command attention","3.13.3.5.2.NA.NA.sub.5.1"
"be great theatrical success","3.13.3.5.2.NA.NA.sub.5.1"
"begin season/tour","3.13.3.5.2.NA.NA.sub.5.1"
"tour rural districts","3.13.3.5.2.NA.NA.sub.5.1"
"of a play: be played continuously","3.13.3.5.2.NA.NA.sub.5.1"
"test performance","3.13.3.5.2.NA.NA.sub.5.1"
"be in funds","3.13.3.5.2.NA.NA.sub.5.1"
"reach the end of a run","3.13.3.5.2.NA.NA.sub.5.1"
"The staging of a theatrical production","3.13.3.5.2.1.NA.6"
"types of","3.13.3.5.2.1.NA.sub.6.1"
"advocate of","3.13.3.5.2.1.NA.sub.6.2"
"casting","3.13.3.5.2.1.NA.sub.6.1"
"direction","3.13.3.5.2.1.NA.sub.6.1"
"working out stage business","3.13.3.5.2.1.NA.sub.6.1"
"scenic design","3.13.3.5.2.1.NA.sub.6.1"
"scene-painting/-shifting, etc.","3.13.3.5.2.1.NA.sub.6.1"
"provision of surtitles","3.13.3.5.2.1.NA.sub.6.1"
"operation of lights","3.13.3.5.2.1.NA.sub.6.1"
"plan of lighting/props","3.13.3.5.2.1.NA.sub.6.2"
"lighting cue","3.13.3.5.2.1.NA.sub.6.2"
"darkening of stage","3.13.3.5.2.1.NA.sub.6.1"
"arranging costumes","3.13.3.5.2.1.NA.sub.6.1"
"making-up","3.13.3.5.2.1.NA.sub.6.1"
"stage-management","3.13.3.5.2.1.NA.sub.6.1"
"raising of curtain","3.13.3.5.2.1.NA.sub.6.1"
"stage-effect","3.13.3.5.2.1.NA.sub.6.1"
"alienation effect","3.13.3.5.2.1.NA.sub.6.1"
"function of Greek choragus","3.13.3.5.2.1.NA.sub.6.1"
"Staged","3.13.3.5.2.1.NA.6"
"not","3.13.3.5.2.1.NA.sub.6.1"
"types of staging","3.13.3.5.2.1.NA.sub.6.1"
"direction","3.13.3.5.2.1.NA.sub.6.1"
"furnished with costumes, props, etc.","3.13.3.5.2.1.NA.sub.6.1"
"stage-managed","3.13.3.5.2.1.NA.sub.6.1"
"type of staging","3.13.3.5.2.1.NA.sub.6.1"
"be staged again","3.13.3.5.2.1.NA.sub.6.1"
"be staged in specific style","3.13.3.5.2.1.NA.sub.6.1"
"be miscast","3.13.3.5.2.1.NA.sub.6.1"
"direct","3.13.3.5.2.1.NA.sub.6.1"
"locate a scene","3.13.3.5.2.1.NA.sub.6.1"
"change scene","3.13.3.5.2.1.NA.sub.6.2"
"make up","3.13.3.5.2.1.NA.sub.6.1"
"use trap-doors","3.13.3.5.2.1.NA.sub.6.1"
"Stage","3.13.3.5.2.1.NA.6"
"again","3.13.3.5.2.1.NA.sub.6.1"
"cast","3.13.3.5.2.1.NA.sub.6.1"
"supervise production","3.13.3.5.2.1.NA.sub.6.1"
"direct","3.13.3.5.2.1.NA.sub.6.1"
"plan production/business","3.13.3.5.2.1.NA.sub.6.1"
"arrange/move scenery","3.13.3.5.2.1.NA.sub.6.1"
"remove scenery","3.13.3.5.2.1.NA.sub.6.1"
"provide with captions","3.13.3.5.2.1.NA.sub.6.1"
"light","3.13.3.5.2.1.NA.sub.6.1"
"turn down light","3.13.3.5.2.1.NA.sub.6.2"
"arrange costumes for","3.13.3.5.2.1.NA.sub.6.1"
"make up","3.13.3.5.2.1.NA.sub.6.1"
"stage-manage","3.13.3.5.2.1.NA.sub.6.1"
"raise/lower curtain","3.13.3.5.2.1.NA.sub.6.1"
"produce alienation effect","3.13.3.5.2.1.NA.sub.6.1"
"director/producer","3.13.3.5.2.1.1.sub.7.1"
"art director","3.13.3.5.2.1.1.sub.7.2"
"casting director","3.13.3.5.2.1.1.sub.7.2"
"stage-manager","3.13.3.5.2.1.1.sub.7.1"
"assistant stage-manager","3.13.3.5.2.1.1.sub.7.1"
"prompter","3.13.3.5.2.1.1.sub.7.1"
"call-boy","3.13.3.5.2.1.1.sub.7.1"
"stage workmen","3.13.3.5.2.1.1.sub.7.1"
"property-man","3.13.3.5.2.1.1.sub.7.1"
"designer of scenery","3.13.3.5.2.1.1.sub.7.1"
"person in charge of scenery","3.13.3.5.2.1.1.sub.7.1"
"scene-shifter","3.13.3.5.2.1.1.sub.7.2"
"scene-painter","3.13.3.5.2.1.1.sub.7.2"
"one in charge of mechanical devices","3.13.3.5.2.1.1.sub.7.1"
"costumier/dresser","3.13.3.5.2.1.1.sub.7.1"
"those who work before curtain","3.13.3.5.2.1.1.sub.7.1"
"theatre manager","3.13.3.5.2.1.1.sub.7.1"
"usher/usherette","3.13.3.5.2.1.1.sub.7.1"
"programme seller","3.13.3.5.2.1.1.sub.7.1"
"candle-snuffer","3.13.3.5.2.1.1.sub.7.1"
"gasman","3.13.3.5.2.1.1.sub.7.1"
"money taker","3.13.3.5.2.1.1.sub.7.1"
"keeper of box-book","3.13.3.5.2.1.1.sub.7.1"
"ancient Greek choragus","3.13.3.5.2.1.1.sub.7.1"
"pertaining to business staff","3.13.3.5.2.1.1.sub.7.1"
"A theatre","3.13.3.5.2.2.NA.6"
"ancient Greek/Roman","3.13.3.5.2.2.NA.sub.6.1"
"specific part","3.13.3.5.2.2.NA.sub.6.2"
"music-hall","3.13.3.5.2.2.NA.sub.6.1"
"other types of theatre","3.13.3.5.2.2.NA.sub.6.1"
"collectively","3.13.3.5.2.2.NA.sub.6.2"
"specific theatre","3.13.3.5.2.2.NA.sub.6.1"
"type of theatre","3.13.3.5.2.2.NA.sub.6.1"
"like music-hall","3.13.3.5.2.2.NA.sub.6.2"
"closed","3.13.3.5.2.2.NA.sub.6.1"
"Stage","3.13.3.5.2.2.1.7"
"moveable/temporary","3.13.3.5.2.2.1.sub.7.1"
"inscription on","3.13.3.5.2.2.1.sub.7.2"
"other types of stage","3.13.3.5.2.2.1.sub.7.1"
"front of stage","3.13.3.5.2.2.1.sub.7.1"
"back of stage","3.13.3.5.2.2.1.sub.7.1"
"sides","3.13.3.5.2.2.1.sub.7.1"
"best-lit part","3.13.3.5.2.2.1.sub.7.1"
"plank/ramp","3.13.3.5.2.2.1.sub.7.1"
"platform","3.13.3.5.2.2.1.sub.7.1"
"grooves for scenery","3.13.3.5.2.2.1.sub.7.1"
"sink and rise part","3.13.3.5.2.2.1.sub.7.1"
"trap-door","3.13.3.5.2.2.1.sub.7.1"
"parts above stage","3.13.3.5.2.2.1.sub.7.1"
"parts below stage","3.13.3.5.2.2.1.sub.7.1"
"area in front of stage","3.13.3.5.2.2.1.sub.7.1"
"proscenium","3.13.3.5.2.2.1.sub.7.1"
"area behind stage","3.13.3.5.2.2.1.sub.7.1"
"prompter's box","3.13.3.5.2.2.1.sub.7.1"
"entrance to stage","3.13.3.5.2.2.1.sub.7.1"
"type of stage","3.13.3.5.2.2.1.sub.7.1"
"on-stage","3.13.3.5.2.2.1.sub.7.1"
"off-stage","3.13.3.5.2.2.1.sub.7.1"
"opposite the prompter side","3.13.3.5.2.2.1.sub.7.1"
"at back of stage","3.13.3.5.2.2.1.sub.7.1"
"in front of proscenium arch","3.13.3.5.2.2.1.sub.7.1"
"on stage","3.13.3.5.2.2.1.sub.7.1"
"off stage","3.13.3.5.2.2.1.sub.7.1"
"front of stage","3.13.3.5.2.2.1.sub.7.1"
"back of stage","3.13.3.5.2.2.1.sub.7.1"
"behind stage","3.13.3.5.2.2.1.sub.7.1"
"from stage to auditorium","3.13.3.5.2.2.1.sub.7.1"
"Auditorium","3.13.3.5.2.2.2.7"
"pit/ground floor","3.13.3.5.2.2.2.sub.7.1"
"balcony/circle","3.13.3.5.2.2.2.sub.7.1"
"ledge in front of","3.13.3.5.2.2.2.sub.7.2"
"gallery","3.13.3.5.2.2.2.sub.7.1"
"sides of","3.13.3.5.2.2.2.sub.7.2"
"in music-hall","3.13.3.5.2.2.2.sub.7.2"
"other parts of auditorium","3.13.3.5.2.2.2.sub.7.1"
"seat/place","3.13.3.5.2.2.2.sub.7.1"
"row of seats","3.13.3.5.2.2.2.sub.7.2"
"types of seat","3.13.3.5.2.2.2.sub.7.2"
"box/compartment","3.13.3.5.2.2.2.sub.7.1"
"line from spectator to specific point on stage","3.13.3.5.2.2.2.sub.7.1"
"Auditorium","3.13.3.5.2.2.2.7"
"part of","3.13.3.5.2.2.2.sub.7.1"
"Auditorium","3.13.3.5.2.2.2.7"
"have capacity for","3.13.3.5.2.2.2.sub.7.1"
"place for musicians","3.13.3.5.2.2.3.sub.7.1"
"wardrobe room","3.13.3.5.2.2.3.sub.7.1"
"dressing-room","3.13.3.5.2.2.3.sub.7.1"
"waiting-room","3.13.3.5.2.2.3.sub.7.1"
"make-up room","3.13.3.5.2.2.3.sub.7.1"
"place for storing scenery","3.13.3.5.2.2.3.sub.7.1"
"property-room","3.13.3.5.2.2.3.sub.7.1"
"doors","3.13.3.5.2.2.3.sub.7.1"
"box office","3.13.3.5.2.2.3.sub.7.1"
